#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15
postrain1	0.8233341424520995	0.41166707122604973	0.41166707122604973	0.0	0.0	0.41166707122604973	1.646668284904199	0.0	0.41166707122604973	0.8233341424520995	0.8233341424520995	1.2350012136781492	0.8233341424520995	0.0	0.41166707122604973	0.41166707122604973	0.0	0.0	0.0	0.8233341424520995	0.05134615818125891	0.03343279079950931	0.04014590571435272	0.042337726206752066	0.02677512718926444	0.0483523124874924	0.03063486758024013	0.04370510538355865	0.047359443696378956	0.023431710625655633	0.04202186358838209	0.04377550228867184	0.0332190235939789	0.0597260855332499	0.022069305905204308
postrain2	0.8653684819864864	0.0	0.8653684819864864	0.0	0.0	0.4326842409932432	0.0	1.7307369639729728	0.8653684819864864	0.4326842409932432	0.8653684819864864	1.2980527229797296	0.0	0.8653684819864864	0.0	0.0	0.4326842409932432	0.0	0.0	1.2980527229797296	0.03782723236549852	0.03406807804325372	0.030370433413295133	0.042077314504031856	0.04430010291125985	0.039073937174986535	0.04873670319151673	0.041159452941439294	0.04551519282257324	0.05575342885928767	0.028194541999642872	0.03853193747362617	0.030960328931480586	0.026180061085236295	0.024567013289628195
postrain3	0.9127312403303348	0.0	0.9127312403303348	0.4563656201651674	0.0	0.4563656201651674	0.0	1.8254624806606696	0.4563656201651674	0.4563656201651674	0.0	1.3690968604955023	0.0	0.4563656201651674	0.0	0.4563656201651674	1.3690968604955023	0.0	0.0	1.3690968604955023	0.047120598238948326	0.030557163711023964	0.04561509703584721	0.03107783827201978	0.03905647963251279	0.028318068854117598	0.03943684025298746	0.03507619159302069	0.03583087885838106	0.0388814519619859	0.0323247458554866	0.03583705486295564	0.03150488453786298	0.04169219136091576	0.031304894806767
postrain4	0.3770140793794959	0.3770140793794959	0.3770140793794959	0.3770140793794959	0.0	0.7540281587589918	0.0	1.1310422381384875	0.0	0.0	0.3770140793794959	2.262084476276975	0.0	0.7540281587589918	0.0	0.3770140793794959	1.1310422381384875	0.0	0.0	0.3770140793794959	0.046360037368369855	0.028009757194154942	0.05164088381208646	0.030251217944485848	0.043498784652807605	0.02652407883928972	0.0409654413096898	0.04244515866391517	0.03497258094222804	0.04127234458329937	0.03484438144363716	0.04367974992233512	0.04163255135914774	0.07425206425063023	0.042636888334427026
postrain5	0.3476804820931161	0.0	0.0	0.0	0.0	0.3476804820931161	1.7384024104655802	1.0430414462793482	0.0	0.6953609641862322	0.3476804820931161	1.3907219283724643	0.0	0.6953609641862322	0.0	0.3476804820931161	0.0	0.3476804820931161	0.0	0.6953609641862322	0.04767342776571433	0.04212729763300869	0.039109131166451004	0.04524277009832263	0.033018483347706296	0.043710966844810815	0.03895553841928136	0.04556313852464252	0.044572103125735875	0.04356819656974256	0.05190796773127132	0.052255476465779514	0.03523362736293898	0.04474028720605483	0.04464110564542323
postrain6	1.5890671349154586	0.39726678372886465	0.7945335674577293	0.7945335674577293	0.0	0.0	0.0	0.7945335674577293	0.0	0.39726678372886465	0.0	1.191800351186594	0.39726678372886465	0.7945335674577293	0.39726678372886465	0.39726678372886465	0.7945335674577293	0.0	0.0	0.39726678372886465	0.052447074260537324	0.02400377712834396	0.04777047833804331	0.03205085222911671	0.04994337066715151	0.02525901524401179	0.053615657637564255	0.02322514418708836	0.059051318758216904	0.02472923396785801	0.06101597923823788	0.0251081896687944	0.056746549968341393	0.02531674017668149	0.04244983480114807
postrain7	1.343798734207096	0.0	0.44793291140236535	0.44793291140236535	0.44793291140236535	0.44793291140236535	1.343798734207096	0.8958658228047307	0.0	0.44793291140236535	0.44793291140236535	0.8958658228047307	0.0	0.44793291140236535	0.8958658228047307	1.343798734207096	0.0	0.0	0.0	0.44793291140236535	0.03687322969840571	0.03335290435257906	0.03996563980824408	0.02528353412672796	0.04068563326042027	0.03310259532709864	0.04146674323911305	0.031036667217185638	0.041398081160432386	0.0427809562989174	0.04807081406032216	0.02248711877212272	0.04050012906531299	0.033321452668049464	0.04174158954270311
postrain8	0.3973342368811487	0.3973342368811487	0.3973342368811487	0.3973342368811487	0.0	0.7946684737622974	0.3973342368811487	0.0	0.7946684737622974	1.192002710643446	0.3973342368811487	1.5893369475245949	0.0	0.3973342368811487	0.0	0.0	0.7946684737622974	0.0	0.3973342368811487	0.7946684737622974	0.03851338668934896	0.04593366298154328	0.030509696489404325	0.04143214802462962	0.044133701265413425	0.03671253465955615	0.040760551726614205	0.03826453139143533	0.04067009915413721	0.03645446451167285	0.04198027933352706	0.03926992228121703	0.03166509143400846	0.041194938857276035	0.05517075431906724
postrain9	1.1654939342583732	1.1654939342583732	0.0	0.7769959561722487	0.38849797808612435	0.0	0.38849797808612435	0.0	0.0	0.7769959561722487	0.7769959561722487	0.38849797808612435	0.0	0.0	0.7769959561722487	0.38849797808612435	1.1654939342583732	0.0	0.0	0.7769959561722487	0.03844292462792549	0.032479195100216476	0.04366157054776404	0.036107873773251274	0.05093784323670847	0.04518470851780451	0.04860817869943057	0.04379832899287431	0.056709540875471295	0.033522816413963444	0.03196145453984298	0.04805275836144271	0.04297950061250594	0.03549420833392388	0.023561119280750283
postrain10	1.609156395642543	0.40228909891063575	0.8045781978212715	0.40228909891063575	0.40228909891063575	0.8045781978212715	0.8045781978212715	0.8045781978212715	0.0	0.8045781978212715	0.0	0.8045781978212715	0.0	0.0	0.0	0.40228909891063575	0.0	0.0	0.40228909891063575	0.8045781978212715	0.042632783280068705	0.054459596980445064	0.0345545447693898	0.03245117398564753	0.0337747664793814	0.050894928181745736	0.03439261458762883	0.029176149945157773	0.039815803543193994	0.03850514857594201	0.042680686023291274	0.027975349048470932	0.040473740743428056	0.06245908283183712	0.03346453211373601
